Node Name,Node ID
              QualifiedName(0:SubscriptionId),NumericNodeId(i=12786)
              QualifiedName(0:Priority),NumericNodeId(i=12787)
              QualifiedName(0:PublishingInterval),NumericNodeId(i=12788)
              QualifiedName(0:MaxKeepAliveCount),NumericNodeId(i=12789)
              QualifiedName(0:MaxLifetimeCount),NumericNodeId(i=12790)
              QualifiedName(0:MaxNotificationsPerPublish),NumericNodeId(i=12791)
              QualifiedName(0:PublishingEnabled),NumericNodeId(i=12792)
              QualifiedName(0:ModifyCount),NumericNodeId(i=12793)
              QualifiedName(0:EnableCount),NumericNodeId(i=12794)
              QualifiedName(0:DisableCount),NumericNodeId(i=12795)
              QualifiedName(0:RepublishRequestCount),NumericNodeId(i=12796)
              QualifiedName(0:RepublishMessageRequestCount),NumericNodeId(i=12797)
              QualifiedName(0:RepublishMessageCount),NumericNodeId(i=12798)
              QualifiedName(0:TransferRequestCount),NumericNodeId(i=12799)
              QualifiedName(0:TransferredToAltClientCount),NumericNodeId(i=12800)
              QualifiedName(0:TransferredToSameClientCount),NumericNodeId(i=12801)
              QualifiedName(0:PublishRequestCount),NumericNodeId(i=12802)
              QualifiedName(0:DataChangeNotificationsCount),NumericNodeId(i=12803)
              QualifiedName(0:EventNotificationsCount),NumericNodeId(i=12804)
              QualifiedName(0:NotificationsCount),NumericNodeId(i=12805)
              QualifiedName(0:LatePublishRequestCount),NumericNodeId(i=12806)
              QualifiedName(0:CurrentKeepAliveCount),NumericNodeId(i=12807)
              QualifiedName(0:CurrentLifetimeCount),NumericNodeId(i=12808)
              QualifiedName(0:UnacknowledgedMessageCount),NumericNodeId(i=12809)
              QualifiedName(0:DiscardedMessageCount),NumericNodeId(i=12810)
              QualifiedName(0:MonitoredItemCount),NumericNodeId(i=12811)
              QualifiedName(0:DisabledMonitoredItemCount),NumericNodeId(i=12812)
              QualifiedName(0:MonitoringQueueOverflowCount),NumericNodeId(i=12813)
              QualifiedName(0:NextSequenceNumber),NumericNodeId(i=12814)
              QualifiedName(0:EventQueueOverflowCount),NumericNodeId(i=12815)
          QualifiedName(0:SubscriptionDiagnosticsType),NumericNodeId(i=2172)
            QualifiedName(0:SessionId),NumericNodeId(i=2173)
            QualifiedName(0:SubscriptionId),NumericNodeId(i=2174)
            QualifiedName(0:Priority),NumericNodeId(i=2175)
            QualifiedName(0:PublishingInterval),NumericNodeId(i=2176)
            QualifiedName(0:MaxKeepAliveCount),NumericNodeId(i=2177)
            QualifiedName(0:MaxLifetimeCount),NumericNodeId(i=8888)
            QualifiedName(0:MaxNotificationsPerPublish),NumericNodeId(i=2179)
            QualifiedName(0:PublishingEnabled),NumericNodeId(i=2180)
            QualifiedName(0:ModifyCount),NumericNodeId(i=2181)
            QualifiedName(0:EnableCount),NumericNodeId(i=2182)
            QualifiedName(0:DisableCount),NumericNodeId(i=2183)
            QualifiedName(0:RepublishRequestCount),NumericNodeId(i=2184)
            QualifiedName(0:RepublishMessageRequestCount),NumericNodeId(i=2185)
            QualifiedName(0:RepublishMessageCount),NumericNodeId(i=2186)
            QualifiedName(0:TransferRequestCount),NumericNodeId(i=2187)
            QualifiedName(0:TransferredToAltClientCount),NumericNodeId(i=2188)
            QualifiedName(0:TransferredToSameClientCount),NumericNodeId(i=2189)
            QualifiedName(0:PublishRequestCount),NumericNodeId(i=2190)
            QualifiedName(0:DataChangeNotificationsCount),NumericNodeId(i=2191)
            QualifiedName(0:EventNotificationsCount),NumericNodeId(i=2998)
            QualifiedName(0:NotificationsCount),NumericNodeId(i=2193)
            QualifiedName(0:LatePublishRequestCount),NumericNodeId(i=8889)
            QualifiedName(0:CurrentKeepAliveCount),NumericNodeId(i=8890)
            QualifiedName(0:CurrentLifetimeCount),NumericNodeId(i=8891)
            QualifiedName(0:UnacknowledgedMessageCount),NumericNodeId(i=8892)
            QualifiedName(0:DiscardedMessageCount),NumericNodeId(i=8893)
            QualifiedName(0:MonitoredItemCount),NumericNodeId(i=8894)
            QualifiedName(0:DisabledMonitoredItemCount),NumericNodeId(i=8895)
            QualifiedName(0:MonitoringQueueOverflowCount),NumericNodeId(i=8896)
            QualifiedName(0:NextSequenceNumber),NumericNodeId(i=8897)
            QualifiedName(0:EventQueueOverflowCount),NumericNodeId(i=8902)
          QualifiedName(0:SessionDiagnosticsArrayType),NumericNodeId(i=2196)
            QualifiedName(0:SessionDiagnostics),NumericNodeId(i=12816)
              QualifiedName(0:SessionId),NumericNodeId(i=12817)
              QualifiedName(0:SessionName),NumericNodeId(i=12818)
              QualifiedName(0:ClientDescription),NumericNodeId(i=12819)
              QualifiedName(0:ServerUri),NumericNodeId(i=12820)
              QualifiedName(0:EndpointUrl),NumericNodeId(i=12821)
              QualifiedName(0:LocaleIds),NumericNodeId(i=12822)
              QualifiedName(0:ActualSessionTimeout),NumericNodeId(i=12823)
              QualifiedName(0:MaxResponseMessageSize),NumericNodeId(i=12824)
              QualifiedName(0:ClientConnectionTime),NumericNodeId(i=12825)
              QualifiedName(0:ClientLastContactTime),NumericNodeId(i=12826)
              QualifiedName(0:CurrentSubscriptionsCount),NumericNodeId(i=12827)
              QualifiedName(0:CurrentMonitoredItemsCount),NumericNodeId(i=12828)
              QualifiedName(0:CurrentPublishRequestsInQueue),NumericNodeId(i=12829)
              QualifiedName(0:TotalRequestCount),NumericNodeId(i=12830)
              QualifiedName(0:UnauthorizedRequestCount),NumericNodeId(i=12831)
              QualifiedName(0:ReadCount),NumericNodeId(i=12832)
              QualifiedName(0:HistoryReadCount),NumericNodeId(i=12833)
              QualifiedName(0:WriteCount),NumericNodeId(i=12834)
              QualifiedName(0:HistoryUpdateCount),NumericNodeId(i=12835)
              QualifiedName(0:CallCount),NumericNodeId(i=12836)
              QualifiedName(0:CreateMonitoredItemsCount),NumericNodeId(i=12837)
              QualifiedName(0:ModifyMonitoredItemsCount),NumericNodeId(i=12838)
              QualifiedName(0:SetMonitoringModeCount),NumericNodeId(i=12839)
              QualifiedName(0:SetTriggeringCount),NumericNodeId(i=12840)
              QualifiedName(0:DeleteMonitoredItemsCount),NumericNodeId(i=12841)
              QualifiedName(0:CreateSubscriptionCount),NumericNodeId(i=12842)
              QualifiedName(0:ModifySubscriptionCount),NumericNodeId(i=12843)
              QualifiedName(0:SetPublishingModeCount),NumericNodeId(i=12844)
              QualifiedName(0:PublishCount),NumericNodeId(i=12845)
              QualifiedName(0:RepublishCount),NumericNodeId(i=12846)
              QualifiedName(0:TransferSubscriptionsCount),NumericNodeId(i=12847)
              QualifiedName(0:DeleteSubscriptionsCount),NumericNodeId(i=12848)
              QualifiedName(0:AddNodesCount),NumericNodeId(i=12849)
              QualifiedName(0:AddReferencesCount),NumericNodeId(i=12850)
              QualifiedName(0:DeleteNodesCount),NumericNodeId(i=12851)
              QualifiedName(0:DeleteReferencesCount),NumericNodeId(i=12852)
              QualifiedName(0:BrowseCount),NumericNodeId(i=12853)
              QualifiedName(0:BrowseNextCount),NumericNodeId(i=12854)
              QualifiedName(0:TranslateBrowsePathsToNodeIdsCount),NumericNodeId(i=12855)
              QualifiedName(0:QueryFirstCount),NumericNodeId(i=12856)
              QualifiedName(0:QueryNextCount),NumericNodeId(i=12857)
              QualifiedName(0:RegisterNodesCount),NumericNodeId(i=12858)
              QualifiedName(0:UnregisterNodesCount),NumericNodeId(i=12859)
          QualifiedName(0:SessionDiagnosticsVariableType),NumericNodeId(i=2197)
            QualifiedName(0:SessionId),NumericNodeId(i=2198)
            QualifiedName(0:SessionName),NumericNodeId(i=2199)
            QualifiedName(0:ClientDescription),NumericNodeId(i=2200)
            QualifiedName(0:ServerUri),NumericNodeId(i=2201)
            QualifiedName(0:EndpointUrl),NumericNodeId(i=2202)
            QualifiedName(0:LocaleIds),NumericNodeId(i=2203)
            QualifiedName(0:ActualSessionTimeout),NumericNodeId(i=2204)
            QualifiedName(0:MaxResponseMessageSize),NumericNodeId(i=3050)
            QualifiedName(0:ClientConnectionTime),NumericNodeId(i=2205)
            QualifiedName(0:ClientLastContactTime),NumericNodeId(i=2206)
            QualifiedName(0:CurrentSubscriptionsCount),NumericNodeId(i=2207)
            QualifiedName(0:CurrentMonitoredItemsCount),NumericNodeId(i=2208)
            QualifiedName(0:CurrentPublishRequestsInQueue),NumericNodeId(i=2209)
            QualifiedName(0:TotalRequestCount),NumericNodeId(i=8900)
            QualifiedName(0:UnauthorizedRequestCount),NumericNodeId(i=11892)
            QualifiedName(0:ReadCount),NumericNodeId(i=2217)
            QualifiedName(0:HistoryReadCount),NumericNodeId(i=2218)
            QualifiedName(0:WriteCount),NumericNodeId(i=2219)
            QualifiedName(0:HistoryUpdateCount),NumericNodeId(i=2220)
            QualifiedName(0:CallCount),NumericNodeId(i=2221)
            QualifiedName(0:CreateMonitoredItemsCount),NumericNodeId(i=2222)
            QualifiedName(0:ModifyMonitoredItemsCount),NumericNodeId(i=2223)
            QualifiedName(0:SetMonitoringModeCount),NumericNodeId(i=2224)
            QualifiedName(0:SetTriggeringCount),NumericNodeId(i=2225)
            QualifiedName(0:DeleteMonitoredItemsCount),NumericNodeId(i=2226)
            QualifiedName(0:CreateSubscriptionCount),NumericNodeId(i=2227)
            QualifiedName(0:ModifySubscriptionCount),NumericNodeId(i=2228)
            QualifiedName(0:SetPublishingModeCount),NumericNodeId(i=2229)
            QualifiedName(0:PublishCount),NumericNodeId(i=2230)
            QualifiedName(0:RepublishCount),NumericNodeId(i=2231)
            QualifiedName(0:TransferSubscriptionsCount),NumericNodeId(i=2232)
            QualifiedName(0:DeleteSubscriptionsCount),NumericNodeId(i=2233)
            QualifiedName(0:AddNodesCount),NumericNodeId(i=2234)
            QualifiedName(0:AddReferencesCount),NumericNodeId(i=2235)
            QualifiedName(0:DeleteNodesCount),NumericNodeId(i=2236)
            QualifiedName(0:DeleteReferencesCount),NumericNodeId(i=2237)
            QualifiedName(0:BrowseCount),NumericNodeId(i=2238)
            QualifiedName(0:BrowseNextCount),NumericNodeId(i=2239)
            QualifiedName(0:TranslateBrowsePathsToNodeIdsCount),NumericNodeId(i=2240)
            QualifiedName(0:QueryFirstCount),NumericNodeId(i=2241)
            QualifiedName(0:QueryNextCount),NumericNodeId(i=2242)
            QualifiedName(0:RegisterNodesCount),NumericNodeId(i=2730)
            QualifiedName(0:UnregisterNodesCount),NumericNodeId(i=2731)
          QualifiedName(0:SessionSecurityDiagnosticsArrayType),NumericNodeId(i=2243)
            QualifiedName(0:SessionSecurityDiagnostics),NumericNodeId(i=12860)
              QualifiedName(0:SessionId),NumericNodeId(i=12861)
              QualifiedName(0:ClientUserIdOfSession),NumericNodeId(i=12862)
              QualifiedName(0:ClientUserIdHistory),NumericNodeId(i=12863)
              QualifiedName(0:AuthenticationMechanism),NumericNodeId(i=12864)
              QualifiedName(0:Encoding),NumericNodeId(i=12865)
              QualifiedName(0:TransportProtocol),NumericNodeId(i=12866)
              QualifiedName(0:SecurityMode),NumericNodeId(i=12867)
              QualifiedName(0:SecurityPolicyUri),NumericNodeId(i=12868)
              QualifiedName(0:ClientCertificate),NumericNodeId(i=12869)
          QualifiedName(0:SessionSecurityDiagnosticsType),NumericNodeId(i=2244)
            QualifiedName(0:SessionId),NumericNodeId(i=2245)
            QualifiedName(0:ClientUserIdOfSession),NumericNodeId(i=2246)
            QualifiedName(0:ClientUserIdHistory),NumericNodeId(i=2247)
            QualifiedName(0:AuthenticationMechanism),NumericNodeId(i=2248)
            QualifiedName(0:Encoding),NumericNodeId(i=2249)
            QualifiedName(0:TransportProtocol),NumericNodeId(i=2250)
            QualifiedName(0:SecurityMode),NumericNodeId(i=2251)
            QualifiedName(0:SecurityPolicyUri),NumericNodeId(i=2252)
            QualifiedName(0:ClientCertificate),NumericNodeId(i=3058)
          QualifiedName(0:OptionSetType),NumericNodeId(i=11487)
            QualifiedName(0:OptionSetValues),NumericNodeId(i=11488)
            QualifiedName(0:BitMask),NumericNodeId(i=11701)
          QualifiedName(0:SelectionListType),NumericNodeId(i=16309)
            QualifiedName(0:Selections),NumericNodeId(i=17632)
            QualifiedName(0:SelectionDescriptions),NumericNodeId(i=17633)
            QualifiedName(0:RestrictToList),NumericNodeId(i=16312)
          QualifiedName(0:AudioVariableType),NumericNodeId(i=17986)
            QualifiedName(0:ListId),NumericNodeId(i=17988)
            QualifiedName(0:AgencyId),NumericNodeId(i=17989)
            QualifiedName(0:VersionId),NumericNodeId(i=17990)
          QualifiedName(0:StateVariableType),NumericNodeId(i=2755)
            QualifiedName(0:Id),NumericNodeId(i=2756)
            QualifiedName(0:Name),NumericNodeId(i=2757)
            QualifiedName(0:Number),NumericNodeId(i=2758)
            QualifiedName(0:EffectiveDisplayName),NumericNodeId(i=2759)
            QualifiedName(0:FiniteStateVariableType),NumericNodeId(i=2760)
              QualifiedName(0:Id),NumericNodeId(i=2761)
            QualifiedName(0:TwoStateVariableType),NumericNodeId(i=8995)
              QualifiedName(0:Id),NumericNodeId(i=8996)
              QualifiedName(0:TransitionTime),NumericNodeId(i=9000)
              QualifiedName(0:EffectiveTransitionTime),NumericNodeId(i=9001)
              QualifiedName(0:TrueState),NumericNodeId(i=11110)
              QualifiedName(0:FalseState),NumericNodeId(i=11111)
          QualifiedName(0:TransitionVariableType),NumericNodeId(i=2762)
            QualifiedName(0:Id),NumericNodeId(i=2763)
            QualifiedName(0:Name),NumericNodeId(i=2764)
            QualifiedName(0:Number),NumericNodeId(i=2765)
            QualifiedName(0:TransitionTime),NumericNodeId(i=2766)
            QualifiedName(0:EffectiveTransitionTime),NumericNodeId(i=11456)
            QualifiedName(0:FiniteTransitionVariableType),NumericNodeId(i=2767)
              QualifiedName(0:Id),NumericNodeId(i=2768)
          QualifiedName(0:GuardVariableType),NumericNodeId(i=15113)
            QualifiedName(0:ExpressionGuardVariableType),NumericNodeId(i=15128)
              QualifiedName(0:Expression),NumericNodeId(i=15129)
            QualifiedName(0:ElseGuardVariableType),NumericNodeId(i=15317)
          QualifiedName(0:RationalNumberType),NumericNodeId(i=17709)
            QualifiedName(0:Numerator),NumericNodeId(i=17712)
            QualifiedName(0:Denominator),NumericNodeId(i=17713)
          QualifiedName(0:VectorType),NumericNodeId(i=17714)
            QualifiedName(0:VectorUnit),NumericNodeId(i=17715)
            QualifiedName(0:3DVectorType),NumericNodeId(i=17716)
              QualifiedName(0:X),NumericNodeId(i=18769)
              QualifiedName(0:Y),NumericNodeId(i=18770)
              QualifiedName(0:Z),NumericNodeId(i=18771)
          QualifiedName(0:CartesianCoordinatesType),NumericNodeId(i=18772)
            QualifiedName(0:LengthUnit),NumericNodeId(i=18773)
            QualifiedName(0:3DCartesianCoordinatesType),NumericNodeId(i=18774)
              QualifiedName(0:X),NumericNodeId(i=18776)
              QualifiedName(0:Y),NumericNodeId(i=18777)
              QualifiedName(0:Z),NumericNodeId(i=18778)
          QualifiedName(0:OrientationType),NumericNodeId(i=18779)
            QualifiedName(0:AngleUnit),NumericNodeId(i=18780)
            QualifiedName(0:3DOrientationType),NumericNodeId(i=18781)
              QualifiedName(0:A),NumericNodeId(i=18783)
              QualifiedName(0:B),NumericNodeId(i=18784)
              QualifiedName(0:C),NumericNodeId(i=18785)
          QualifiedName(0:FrameType),NumericNodeId(i=18786)
            QualifiedName(0:CartesianCoordinates),NumericNodeId(i=18801)
            QualifiedName(0:Orientation),NumericNodeId(i=18787)
            QualifiedName(0:Constant),NumericNodeId(i=18788)
            QualifiedName(0:BaseFrame),NumericNodeId(i=18789)
            QualifiedName(0:FixedBase),NumericNodeId(i=18790)
            QualifiedName(0:3DFrameType),NumericNodeId(i=18791)
              QualifiedName(0:CartesianCoordinates),NumericNodeId(i=18796)
                QualifiedName(0:X),NumericNodeId(i=18798)
                QualifiedName(0:Y),NumericNodeId(i=18799)
                QualifiedName(0:Z),NumericNodeId(i=18800)
              QualifiedName(0:Orientation),NumericNodeId(i=18792)
                QualifiedName(0:A),NumericNodeId(i=19074)
                QualifiedName(0:B),NumericNodeId(i=19075)
                QualifiedName(0:C),NumericNodeId(i=19076)
          QualifiedName(0:DataItemType),NumericNodeId(i=2365)
            QualifiedName(0:Definition),NumericNodeId(i=2366)
            QualifiedName(0:ValuePrecision),NumericNodeId(i=2367)
            QualifiedName(0:BaseAnalogType),NumericNodeId(i=15318)
              QualifiedName(0:InstrumentRange),NumericNodeId(i=17567)
              QualifiedName(0:EURange),NumericNodeId(i=17568)
              QualifiedName(0:EngineeringUnits),NumericNodeId(i=17569)
              QualifiedName(0:AnalogItemType),NumericNodeId(i=2368)
                QualifiedName(0:EURange),NumericNodeId(i=2369)
                QualifiedName(0:AnalogUnitRangeType),NumericNodeId(i=17570)
                  QualifiedName(0:EngineeringUnits),NumericNodeId(i=17575)
              QualifiedName(0:AnalogUnitType),NumericNodeId(i=17497)
                QualifiedName(0:EngineeringUnits),NumericNodeId(i=17502)
            QualifiedName(0:DiscreteItemType),NumericNodeId(i=2372)
              QualifiedName(0:TwoStateDiscreteType),NumericNodeId(i=2373)
                QualifiedName(0:FalseState),NumericNodeId(i=2374)
                QualifiedName(0:TrueState),NumericNodeId(i=2375)
              QualifiedName(0:MultiStateDiscreteType),NumericNodeId(i=2376)
                QualifiedName(0:EnumStrings),NumericNodeId(i=2377)
              QualifiedName(0:MultiStateValueDiscreteType),NumericNodeId(i=11238)
                QualifiedName(0:EnumValues),NumericNodeId(i=11241)
                QualifiedName(0:ValueAsText),NumericNodeId(i=11461)
            QualifiedName(0:ArrayItemType),NumericNodeId(i=12021)
              QualifiedName(0:InstrumentRange),NumericNodeId(i=12024)
              QualifiedName(0:EURange),NumericNodeId(i=12025)
              QualifiedName(0:EngineeringUnits),NumericNodeId(i=12026)
              QualifiedName(0:Title),NumericNodeId(i=12027)
              QualifiedName(0:AxisScaleType),NumericNodeId(i=12028)
              QualifiedName(0:YArrayItemType),NumericNodeId(i=12029)
                QualifiedName(0:XAxisDefinition),NumericNodeId(i=12037)
              QualifiedName(0:XYArrayItemType),NumericNodeId(i=12038)
                QualifiedName(0:XAxisDefinition),NumericNodeId(i=12046)
              QualifiedName(0:ImageItemType),NumericNodeId(i=12047)
                QualifiedName(0:XAxisDefinition),NumericNodeId(i=12055)
                QualifiedName(0:YAxisDefinition),NumericNodeId(i=12056)
              QualifiedName(0:CubeItemType),NumericNodeId(i=12057)
                QualifiedName(0:XAxisDefinition),NumericNodeId(i=12065)
                QualifiedName(0:YAxisDefinition),NumericNodeId(i=12066)
                QualifiedName(0:ZAxisDefinition),NumericNodeId(i=12067)
              QualifiedName(0:NDimensionArrayItemType),NumericNodeId(i=12068)
                QualifiedName(0:AxisDefinition),NumericNodeId(i=12076)
          QualifiedName(0:ConditionVariableType),NumericNodeId(i=9002)
            QualifiedName(0:SourceTimestamp),NumericNodeId(i=9003)
          QualifiedName(0:AlarmRateVariableType),NumericNodeId(i=17277)
            QualifiedName(0:Rate),NumericNodeId(i=17278)
          QualifiedName(0:ProgramDiagnosticType),NumericNodeId(i=2380)
            QualifiedName(0:CreateSessionId),NumericNodeId(i=2381)
            QualifiedName(0:CreateClientName),NumericNodeId(i=2382)
            QualifiedName(0:InvocationCreationTime),NumericNodeId(i=2383)
            QualifiedName(0:LastTransitionTime),NumericNodeId(i=2384)
            QualifiedName(0:LastMethodCall),NumericNodeId(i=2385)
            QualifiedName(0:LastMethodSessionId),NumericNodeId(i=2386)
            QualifiedName(0:LastMethodInputArguments),NumericNodeId(i=2387)
            QualifiedName(0:LastMethodOutputArguments),NumericNodeId(i=2388)
            QualifiedName(0:LastMethodCallTime),NumericNodeId(i=2389)
            QualifiedName(0:LastMethodReturnStatus),NumericNodeId(i=2390)
          QualifiedName(0:ProgramDiagnostic2Type),NumericNodeId(i=15383)
            QualifiedName(0:CreateSessionId),NumericNodeId(i=15384)
            QualifiedName(0:CreateClientName),NumericNodeId(i=15385)
            QualifiedName(0:InvocationCreationTime),NumericNodeId(i=15386)
            QualifiedName(0:LastTransitionTime),NumericNodeId(i=15387)
            QualifiedName(0:LastMethodCall),NumericNodeId(i=15388)
            QualifiedName(0:LastMethodSessionId),NumericNodeId(i=15389)
            QualifiedName(0:LastMethodInputArguments),NumericNodeId(i=15390)
            QualifiedName(0:LastMethodOutputArguments),NumericNodeId(i=15391)
            QualifiedName(0:LastMethodInputValues),NumericNodeId(i=15392)
            QualifiedName(0:LastMethodOutputValues),NumericNodeId(i=15393)
            QualifiedName(0:LastMethodCallTime),NumericNodeId(i=15394)
            QualifiedName(0:LastMethodReturnStatus),NumericNodeId(i=15395)
        QualifiedName(0:PropertyType),NumericNodeId(i=68)
    QualifiedName(0:DataTypes),NumericNodeId(i=90)
      QualifiedName(0:BaseDataType),NumericNodeId(i=24)
        QualifiedName(0:Number),NumericNodeId(i=26)
          QualifiedName(0:Integer),NumericNodeId(i=27)
            QualifiedName(0:SByte),NumericNodeId(i=2)
            QualifiedName(0:Int16),NumericNodeId(i=4)
            QualifiedName(0:Int32),NumericNodeId(i=6)
            QualifiedName(0:Int64),NumericNodeId(i=8)
          QualifiedName(0:UInteger),NumericNodeId(i=28)
            QualifiedName(0:Byte),NumericNodeId(i=3)
              QualifiedName(0:AccessLevelType),NumericNodeId(i=15031)
                QualifiedName(0:OptionSetValues),NumericNodeId(i=15032)
              QualifiedName(0:EventNotifierType),NumericNodeId(i=15033)
                QualifiedName(0:OptionSetValues),NumericNodeId(i=15034)
            QualifiedName(0:UInt16),NumericNodeId(i=5)
            QualifiedName(0:UInt32),NumericNodeId(i=7)
              QualifiedName(0:PermissionType),NumericNodeId(i=94)
                QualifiedName(0:OptionSetValues),NumericNodeId(i=15030)
              QualifiedName(0:AccessLevelExType),NumericNodeId(i=15406)
                QualifiedName(0:OptionSetValues),NumericNodeId(i=15407)
              QualifiedName(0:AccessRestrictionType),NumericNodeId(i=95)
                QualifiedName(0:OptionSetValues),NumericNodeId(i=15035)
              QualifiedName(0:Index),NumericNodeId(i=17588)
              QualifiedName(0:IntegerId),NumericNodeId(i=288)
              QualifiedName(0:VersionTime),NumericNodeId(i=20998)
              QualifiedName(0:AttributeWriteMask),NumericNodeId(i=347)
                QualifiedName(0:OptionSetValues),NumericNodeId(i=15036)
              QualifiedName(0:Counter),NumericNodeId(i=289)
            QualifiedName(0:UInt64),NumericNodeId(i=9)
              QualifiedName(0:BitFieldMaskDataType),NumericNodeId(i=11737)
          QualifiedName(0:Float),NumericNodeId(i=10)
          QualifiedName(0:Double),NumericNodeId(i=11)
            QualifiedName(0:Duration),NumericNodeId(i=290)
          QualifiedName(0:Decimal),NumericNodeId(i=50)
        QualifiedName(0:Enumeration),NumericNodeId(i=29)
          QualifiedName(0:NamingRuleType),NumericNodeId(i=120)
            QualifiedName(0:EnumValues),NumericNodeId(i=12169)
          QualifiedName(0:IdType),NumericNodeId(i=256)
            QualifiedName(0:EnumStrings),NumericNodeId(i=7591)
          QualifiedName(0:NodeClass),NumericNodeId(i=257)
            QualifiedName(0:EnumValues),NumericNodeId(i=11878)
          QualifiedName(0:StructureType),NumericNodeId(i=98)
            QualifiedName(0:EnumStrings),NumericNodeId(i=14528)
          QualifiedName(0:ApplicationType),NumericNodeId(i=307)
            QualifiedName(0:EnumStrings),NumericNodeId(i=7597)
          QualifiedName(0:MessageSecurityMode),NumericNodeId(i=302)
            QualifiedName(0:EnumStrings),NumericNodeId(i=7595)
          QualifiedName(0:UserTokenType),NumericNodeId(i=303)
            QualifiedName(0:EnumStrings),NumericNodeId(i=7596)
          QualifiedName(0:SecurityTokenRequestType),NumericNodeId(i=315)
            QualifiedName(0:EnumStrings),NumericNodeId(i=7598)
          QualifiedName(0:NodeAttributesMask),NumericNodeId(i=348)
            QualifiedName(0:EnumValues),NumericNodeId(i=11881)
          QualifiedName(0:BrowseDirection),NumericNodeId(i=510)
            QualifiedName(0:EnumStrings),NumericNodeId(i=7603)
          QualifiedName(0:BrowseResultMask),NumericNodeId(i=517)
            QualifiedName(0:EnumValues),NumericNodeId(i=11883)
          QualifiedName(0:FilterOperator),NumericNodeId(i=576)
            QualifiedName(0:EnumStrings),NumericNodeId(i=7605)
          QualifiedName(0:TimestampsToReturn),NumericNodeId(i=625)
            QualifiedName(0:EnumStrings),NumericNodeId(i=7606)
          QualifiedName(0:HistoryUpdateType),NumericNodeId(i=11234)
            QualifiedName(0:EnumValues),NumericNodeId(i=11884)
          QualifiedName(0:PerformUpdateType),NumericNodeId(i=11293)
            QualifiedName(0:EnumValues),NumericNodeId(i=11885)
          QualifiedName(0:MonitoringMode),NumericNodeId(i=716)
            QualifiedName(0:EnumStrings),NumericNodeId(i=7608)
          QualifiedName(0:DataChangeTrigger),NumericNodeId(i=717)
            QualifiedName(0:EnumStrings),NumericNodeId(i=7609)
          QualifiedName(0:DeadbandType),NumericNodeId(i=718)
            QualifiedName(0:EnumStrings),NumericNodeId(i=7610)
          QualifiedName(0:OpenFileMode),NumericNodeId(i=11939)
            QualifiedName(0:EnumValues),NumericNodeId(i=11940)
          QualifiedName(0:IdentityCriteriaType),NumericNodeId(i=15632)
            QualifiedName(0:EnumValues),NumericNodeId(i=15633)
          QualifiedName(0:RedundancySupport),NumericNodeId(i=851)
            QualifiedName(0:EnumStrings),NumericNodeId(i=7611)
          QualifiedName(0:ServerState),NumericNodeId(i=852)
            QualifiedName(0:EnumStrings),NumericNodeId(i=7612)
          QualifiedName(0:ModelChangeStructureVerbMask),NumericNodeId(i=11941)
            QualifiedName(0:EnumValues),NumericNodeId(i=11942)
          QualifiedName(0:AxisScaleEnumeration),NumericNodeId(i=12077)
            QualifiedName(0:EnumStrings),NumericNodeId(i=12078)
          QualifiedName(0:ExceptionDeviationFormat),NumericNodeId(i=890)
            QualifiedName(0:EnumStrings),NumericNodeId(i=7614)
        QualifiedName(0:Boolean),NumericNodeId(i=1)
        QualifiedName(0:String),NumericNodeId(i=12)
          QualifiedName(0:NormalizedString),NumericNodeId(i=12877)
          QualifiedName(0:DecimalString),NumericNodeId(i=12878)
          QualifiedName(0:DurationString),NumericNodeId(i=12879)
          QualifiedName(0:TimeString),NumericNodeId(i=12880)
          QualifiedName(0:DateString),NumericNodeId(i=12881)
          QualifiedName(0:LocaleId),NumericNodeId(i=295)
          QualifiedName(0:NumericRange),NumericNodeId(i=291)
          QualifiedName(0:Time),NumericNodeId(i=292)
        QualifiedName(0:DateTime),NumericNodeId(i=13)
          QualifiedName(0:UtcTime),NumericNodeId(i=294)
          QualifiedName(0:Date),NumericNodeId(i=293)
        QualifiedName(0:Guid),NumericNodeId(i=14)
        QualifiedName(0:ByteString),NumericNodeId(i=15)
          QualifiedName(0:Image),NumericNodeId(i=30)
            QualifiedName(0:ImageBMP),NumericNodeId(i=2000)
            QualifiedName(0:ImageGIF),NumericNodeId(i=2001)
            QualifiedName(0:ImageJPG),NumericNodeId(i=2002)
            QualifiedName(0:ImagePNG),NumericNodeId(i=2003)
          QualifiedName(0:AudioDataType),NumericNodeId(i=16307)
          QualifiedName(0:ApplicationInstanceCertificate),NumericNodeId(i=311)
          QualifiedName(0:ContinuationPoint),NumericNodeId(i=521)
        QualifiedName(0:XmlElement),NumericNodeId(i=16)
        QualifiedName(0:NodeId),NumericNodeId(i=17)
          QualifiedName(0:SessionAuthenticationToken),NumericNodeId(i=388)
        QualifiedName(0:QualifiedName),NumericNodeId(i=20)
        QualifiedName(0:LocalizedText),NumericNodeId(i=21)
        QualifiedName(0:Structure),NumericNodeId(i=22)
          QualifiedName(0:DecimalDataType),NumericNodeId(i=17861)
          QualifiedName(0:RolePermissionType),NumericNodeId(i=96)
          QualifiedName(0:DataTypeDefinition),NumericNodeId(i=97)
            QualifiedName(0:StructureDefinition),NumericNodeId(i=99)
            QualifiedName(0:EnumDefinition),NumericNodeId(i=100)
          QualifiedName(0:StructureField),NumericNodeId(i=101)
